obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P1_Fmax,T@P1_Fmax,Q@P1_Fmax,P1_PredF,P1_ΔF,P2_dur,P2_ramp,P2_int,P2_int_se,P2_slp,P2_slp_se,P2_R2,P2_dQdt,P3_dur,P3_Fmax,T@P3_Fmax,Q@P3_Fmax,P3_PredF,P3_ΔF,ID,Dur,DCo,InitSlope,Fo,F1,T@F1,T@HIR,F2,T@F2,DCmax,T@DCmax,PhiPS2_dc,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
54,1743712360,10447.5,20250403 15:32:40,15:32:40,5,5664_mai_yellow,stan,1743712352,0.000200546,0.200546495,0.121281624,199.9233871,172.5190606,15.55356336,18.02421748,0.009275857,2.839210325,0.009259054,0.005788416,49.61346695,25.57198665,24.98742581,3.177294687,39.26277667,1.272761827,3.241650068,1.904532861,-8.844100433,51.54326104,3.84605447,96.15868202,0,0,1,0,47937,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9814839,252.884147,0.842999187,0.165388431,2,0.5,0: Broadleaf,2,1743712352,199.9233871,199.9879355,14.1173871,14.03830323,200.0653871,14.0683871,500.0142258,90.05561935,0.100003487,25.32416129,24.98742581,999.9,0,0,10001.81581,0,110.904,0.141611819,202.9953871,202.8353871,0.079856694,199.9879355,14.03830323,1.271420323,1.264228387,10.46517419,10.38017097,299.9814839,0.900024839,0.099975161,0,2.291316129,0,1027.890645,2812.242903,37.00587097,41.409,38.97154839,41.68929032,37.417,269.9912903,29.99,0,1743712360,0,2.287519231,-0.797972644,-1.13606836,1027.917308,15,1743712377,15:32:57,1743712377,1743712376,55,-0.205,0,-0.142,0.049,200,14,0.3,0.12,0.152845685,-0.261561899,0.045236676,1,2.295467647,-0.279564549,0.192559179,-1,0.079675798,0.001846596,0.000540321,1,2,2,2-Feb,3.13466,2.76023,0.051023,0.0505334,0.0728277,0.071829,30431.5,30405.3,29793.7,29582.6,36546.3,36404.1,41971,42054.1,1.94313,1.9053,0.0846237,0,23.6033,999.9,32.8,28.6,14.3124,62.4725,28.5938,1,-0.115793,-0.306808,20.4135,5.22867,12.0126,4.9923,3.28985,9999,9999,9999,999.9,1.86707,1.86627,1.86566,1.86566,1.86744,1.86996,1.86859,1.87011,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.142,0.049,0.487165229,-0.002150082,2.08E-07,-1.53E-10,-0.029587689,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.587158,2.28271,1.39648,2.35596,1.49536,2.6709,32.5982,14.062,18,480.492,447.293,24.5068,26.0503,30,25.9444,25.8731,11.7587,-30,-30,24.5171,200,0,101.891,101.1,NA
55,1743712448,10535.5,20250403 15:34:08,15:34:08,5,5664_mai_yellow,stan,1743712440,0.000209584,0.209583804,-0.269459266,100.0882258,140.5423258,12.67102543,9.023761687,0.00967572,2.83880064,0.009657436,0.006037537,49.61896557,25.61598694,25.00414839,3.180464083,39.13697182,1.272186267,3.250599644,1.908277816,-9.242645748,56.07238606,4.185941015,100.6346469,0,0,1,0,47864,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0093548,252.9081029,0.843000723,0.165391395,2,0.5,0: Broadleaf,2,1743712440,100.0882258,99.98883548,14.11061935,14.02797097,100.2162258,14.06061935,500.0132581,90.05805161,0.100022571,25.37052581,25.00414839,999.9,0,0,9999.032258,0,110.9093226,0.295587871,101.7197097,101.4114194,0.082307442,99.98883548,14.02797097,1.270744839,1.263331935,10.45720645,10.36955484,300.0093548,0.899973968,0.100025916,0,2.281648387,0,1030.260645,2812.456452,36.88277419,40.31432258,38.78603226,40.36264516,36.93309677,270.0003226,30.00806452,0,1743712448,0,2.28216,0.592023084,0.084615389,1030.298,15,1743712464,15:34:24,1743712463,1743712464,56,-0.196,0.001,-0.128,0.05,100,14,0.29,0.08,0.32016165,-0.427491805,0.056554839,1,2.31745,-0.713578298,0.194801189,-1,0.082217928,0.000506284,0.000860709,1,2,2,2-Feb,3.13472,2.76019,0.0267021,0.0264073,0.0728026,0.0717962,31211.8,31177.8,29793.9,29582.4,36547.4,36404.9,41971.6,42054,1.94317,1.9054,0.0862628,0,23.5965,999.9,32.8,28.6,14.3131,62.4025,28.7059,1,-0.116834,-0.259984,20.4114,5.22388,12.011,4.99275,3.29,9999,9999,9999,999.9,1.86707,1.86629,1.86567,1.86567,1.86742,1.86996,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.128,0.05,0.281665945,-0.002150082,2.08E-07,-1.53E-10,-0.029598541,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.369873,2.32422,1.39648,2.35352,1.49536,2.57324,32.5982,14.0357,18,480.434,447.285,24.516,26.0393,30.0001,25.9335,25.8645,7.39339,-30,-30,24.5154,100,0,101.892,101.1,NA
56,1743712530,10617,20250403 15:35:29,15:35:29,5,5664_mai_yellow,stan,1743712522,0.000201515,0.201515101,-0.428829929,50.15794333,121.11562,10.91982963,4.522258941,0.009294864,2.839088444,0.009277991,0.005800258,49.61986246,25.57821002,25.00881667,3.181349345,39.20731909,1.271450613,3.242890978,1.909898732,-8.886815976,49.25194805,3.675753498,93.66074803,0,0,1,0,47948,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0143667,252.9123631,0.84300084,0.165391621,2,0.5,0: Broadleaf,2,1743712522,50.15794333,49.99046,14.1021,14.02263333,50.27194333,14.0531,500.0167333,90.06038,0.099994223,25.33059667,25.00881667,999.9,0,0,10000.53933,0,110.9351667,0.259549767,50.96886667,50.70142667,0.08119436,49.99046,14.02263333,1.270195667,1.262883667,10.45076,10.36424667,300.0143667,0.899975567,0.10002447,0,2.42738,0,1032.453,2812.504667,35.69153333,38.3206,37.40393333,37.65806667,35.64973333,270.006,30.01,0,1743712530,0,2.410868,0.406215385,-0.282307687,1032.4392,15,1743712546,15:35:45,1743712545,1743712546,57,-0.092,-0.001,-0.114,0.049,50,14,0.19,0.11,0.292383707,-0.441609784,0.062217095,1,2.375320588,0.669034375,0.204322932,-1,0.081670402,-0.008432941,0.001296311,1,2,2,2-Feb,3.13475,2.76022,0.013515,0.0133283,0.0727761,0.0717813,31635.9,31596.5,29794.9,29582.2,36549.4,36405,41972.9,42053.7,1.94335,1.90558,0.0815727,0,23.6595,999.9,32.8,28.6,14.3107,62.4325,28.5176,1,-0.117561,-0.0560757,20.4121,5.22882,12.0107,4.9918,3.28985,9999,9999,9999,999.9,1.86707,1.86627,1.86565,1.86562,1.86743,1.86996,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.114,0.049,0.085646707,-0.002150082,2.08E-07,-1.53E-10,-0.028443287,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.1,1.1,0.26123,2.33887,1.39648,2.35352,1.49536,2.64771,32.5982,14.0357,18,480.487,447.34,24.2466,26.0305,30,25.927,25.858,5.23561,-30,-30,24.248,50,0,101.895,101.099,NA
57,1743712622,10709.5,20250403 15:37:02,15:37:02,5,5664_mai_yellow,stan,1743712614,0.00021186,0.211859713,1.475331784,399.4139333,148.9871377,13.43249586,36.01066568,0.009813295,2.838824999,0.009794488,0.006123242,49.61716304,25.5103827,24.96913667,3.173831545,39.36808529,1.27173201,3.230362872,1.902099535,-9.343013338,45.3615213,3.383934759,89.01960576,0,0,1,0,47776,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0045333,252.9035176,0.842998987,0.165388044,2,0.5,0: Broadleaf,2,1743712614,399.4139333,400.0379,14.10547333,14.02192667,399.7069333,14.05847333,500.0111667,90.05873333,0.10002847,25.26552667,24.96913667,999.9,0,0,9999.106,0,110.954,-1.173587667,404.5722333,405.727,0.08666931,400.0379,14.02192667,1.270602667,1.262796333,10.45554667,10.36322333,300.0045333,0.900025167,0.099974447,0,2.268396667,0,1016.338667,2812.459333,35.75396667,39.44973333,37.64556667,38.66433333,36.0539,270.0113333,29.99,0,1743712622,0,2.275136,1.119415396,-4.806923084,1016.3448,15,1743712638,15:37:18,1743712638,1743712638,58,0.551,-0.002,-0.293,0.047,400,14,0.36,0.11,-1.187498,0.443481501,0.055882085,1,2.266355882,0.233859437,0.190818536,-1,0.086691995,-0.002444663,0.000759918,1,2,2,2-Feb,3.13486,2.76009,0.0906359,0.0898307,0.0727966,0.0717755,29162.8,29147.7,29794.9,29583.2,36549.9,36408,41972.9,42055.3,1.94395,1.90655,0.0798926,0,23.6775,999.9,32.8,28.6,14.3138,62.4925,28.7179,1,-0.118056,-0.365444,20.4134,5.22493,12.0102,4.993,3.28998,9999,9999,9999,999.9,1.86707,1.86625,1.8656,1.86567,1.8674,1.86996,1.86859,1.87011,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.293,0.047,-0.006656877,-0.002150082,2.08E-07,-1.53E-10,-0.029112365,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.3,1.3,0.998535,2.29004,1.39771,2.35352,1.49536,2.53296,32.5761,14.0182,18,480.782,447.867,24.4881,26.0239,30.0001,25.9183,25.8494,19.9832,-30,-30,24.4984,400,0,101.895,101.103,NA
58,1743712699,10786.5,20250403 15:38:19,15:38:19,5,5664_mai_yellow,stan,1743712691,0.000217472,0.217471947,1.327739111,399.4487097,177.8269256,16.03270143,36.01390442,0.010055705,2.83924881,0.010035962,0.006274247,49.61979544,25.53460977,24.98587097,3.177000142,39.30120206,1.271518192,3.23531629,1.90548195,-9.59051288,46.74893161,3.48765949,90.26587366,0,0,1,0,47894,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0149032,252.9127347,0.843000571,0.165391102,2,0.5,0: Broadleaf,2,1743712691,399.4487097,400.0145484,14.10306129,14.0173,399.7607097,14.05606129,500.0039677,90.05900323,0.100017306,25.29128065,24.98587097,999.9,0,0,10001.67613,0,110.954,-0.545651323,405.1837742,405.7014516,0.086799039,400.0145484,14.0173,1.270202258,1.262385161,10.45082258,10.35832903,300.0149032,0.899980452,0.10001951,0,2.224164516,0,1016.409677,2812.512903,36.18103226,40.32435484,38.139,39.94941935,36.55609677,270.0067742,30.00709677,0,1743712699,0,2.24108,0.319507686,-0.597692297,1016.3668,15,1743712717,15:38:36,1743712717,1743712715,59,-0.019,0,-0.312,0.047,400,14,0.3,0.16,-0.52928845,-0.286901448,0.055360382,1,2.259326471,-0.307882354,0.185895036,-1,0.086663603,0.003063207,0.000714005,1,2,2,2-Feb,3.1348,2.76032,0.090641,0.0898242,0.0727935,0.0717568,29162.9,29148.5,29795.2,29583.7,36550.6,36409.6,41973.6,42056.3,1.9437,1.90672,0.0823066,0,23.6401,999.9,32.8,28.6,14.3124,62.5926,28.6098,1,-0.118283,-0.455049,20.4132,5.22702,12.011,4.99165,3.28995,9999,9999,9999,999.9,1.86707,1.86627,1.86566,1.86569,1.86744,1.86996,1.86859,1.87011,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.312,0.047,0.544327382,-0.002150082,2.08E-07,-1.53E-10,-0.031169992,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1,1,0.997314,2.28149,1.39648,2.35229,1.49536,2.62207,32.5982,14.0182,18,480.593,447.938,24.7015,26.0195,30,25.9139,25.845,19.9801,-30,-30,24.7034,400,0,101.896,101.105,NA
59,1743712792,10879.5,20250403 15:39:52,15:39:52,5,5664_mai_yellow,stan,1743712784,0.00022312,0.223119592,2.325418466,599.0357667,222.9142908,20.09725465,54.00718951,0.010300018,2.838806296,0.010279301,0.006426421,49.61717917,25.58299587,25.00124,3.179912664,39.17808537,1.271301718,3.244930695,1.908610946,-9.83957399,52.0248333,3.883143034,95.68558152,0,0,1,0,47900,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0012,252.9010016,0.842999967,0.165389936,2,0.5,0: Broadleaf,2,1743712784,599.0357667,600.0193667,14.10099667,14.01301,599.4077667,14.05399667,500.0152667,90.05685333,0.100016273,25.34117,25.00124,999.9,0,0,9999.2,0,110.9502,-1.333531333,607.2493,608.5468333,0.089180607,600.0193667,14.01301,1.269999333,1.261968333,10.44842667,10.35338,300.0012,0.900007333,0.099992673,0,2.253046667,0,1014.094667,2812.41,36.656,40.9811,38.61656667,41.0581,37.0725,270.0033333,30,0,1743712792,0,2.259965385,-0.587052982,1.213333324,1014.102692,15,1743712812,15:40:11,1743712809,1743712812,60,0.352,0,-0.372,0.047,600,14,0.43,0.23,-1.347396,0.307110394,0.045853749,1,2.303814706,-0.7604385,0.226911999,-1,0.089519008,-0.002487423,0.000936135,1,2,2,2-Feb,3.13483,2.76019,0.121985,0.120916,0.0727823,0.0717416,28158.2,28153,29795.4,29583.7,36551.8,36410.8,41973.7,42056.3,1.9439,1.9071,0.0832677,0,23.6317,999.9,32.8,28.6,14.3127,62.6226,28.5857,1,-0.118468,-0.277963,20.4136,5.22852,12.0104,4.99255,3.2898,9999,9999,9999,999.9,1.86707,1.86623,1.86562,1.86566,1.86739,1.86996,1.86859,1.87009,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.372,0.047,0.525109462,-0.002150082,2.08E-07,-1.53E-10,-0.030996995,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.3,1.3,1.37329,2.26685,1.39648,2.35352,1.49536,2.63428,32.5761,14.0095,18,480.688,448.133,24.5142,26.0151,30.0001,25.9107,25.8408,27.4965,-30,-30,24.5176,600,0,101.897,101.105,NA
60,1743712891,10978.5,20250403 15:41:31,15:41:31,5,5664_mai_yellow,stan,1743712883,0.000216768,0.216767726,2.789890765,798.8282,331.9666235,29.92866936,72.01888197,0.009998095,2.838988989,0.009978575,0.00623836,49.61745635,25.60900845,25.00212333,3.180080131,39.07939811,1.269935002,3.249627844,1.910145129,-9.559456717,55.61631424,4.151471339,99.82578521,0,0,1,0,47901,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9989667,252.8994539,0.843001083,0.165392091,2,0.5,0: Broadleaf,2,1743712883,798.8282,800.0134333,14.08602667,14.00054,799.0972,14.04302667,499.9945333,90.05565667,0.1000013,25.36549667,25.00212333,999.9,0,0,10000.45367,0,110.9536333,-1.702524,809.7205333,811.3730333,0.090433147,800.0134333,14.00054,1.268971667,1.260827667,10.43629,10.33984,299.9989667,0.8999601,0.1000399,0,2.16887,0,1015.394,2812.345667,37.1291,41.4853,39.0809,41.8435,37.5434,269.9876667,30.01066667,0,1743712891,0,2.185276,0.018138462,-1.316153834,1015.3996,15,1743712924,15:42:04,1743712924,1743712908,61,0.52,-0.004,-0.269,0.043,800,14,0.53,0.22,-1.71599375,0.379306154,0.077066731,1,2.210832353,-0.41183957,0.196915292,-1,0.090454885,0.003201575,0.001019392,1,2,2,2-Feb,3.13473,2.76025,0.148467,0.147188,0.0727423,0.0716881,27308.9,27312.3,29795.1,29584.1,36553.9,36413.6,41973.8,42056.5,1.94363,1.9075,0.0839233,0,23.6332,999.9,32.8,28.6,14.3136,62.5926,28.6498,1,-0.118674,-0.252884,20.4136,5.22822,12.0113,4.99175,3.2899,9999,9999,9999,999.9,1.86707,1.86627,1.86562,1.86564,1.86742,1.86996,1.86859,1.87009,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.269,0.043,0.877254374,-0.002150082,2.08E-07,-1.53E-10,-0.031126128,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.4,1.3,1.72852,2.26562,1.39648,2.35474,1.49536,2.54272,32.5982,13.9832,18,480.487,448.343,24.494,26.013,30.0001,25.9069,25.8364,34.5829,-30,-30,24.4898,800,0,101.897,101.106,NA
61,1743712999,11086.5,20250403 15:43:19,15:43:19,5,5664_mai_yellow,stan,1743712991,0.000200355,0.2003546,3.4452266,998.5637419,376.5311266,33.94901694,90.03308094,0.009230435,2.839537606,0.009213798,0.005760116,49.6202428,25.59869001,25.00723548,3.181049476,39.07983584,1.268840214,3.24679003,1.912209262,-8.835637854,52.5951198,3.925006879,97.30473162,0,0,1,0,47906,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0172581,252.9147498,0.843000671,0.165391295,2,0.5,0: Broadleaf,2,1743712991,998.5637419,1000.021839,14.07280323,13.99379032,999.0567419,14.02880323,500.0070645,90.0626,0.099977671,25.35080323,25.00723548,999.9,0,0,10003.04871,0,110.8902258,-1.660936774,1012.61,1014.213226,0.079026161,1000.021839,13.99379032,1.267434839,1.260317742,10.41812581,10.33378065,300.0172581,0.899984129,0.100015706,0,2.281148387,0,1020.754516,2812.539677,36.22551613,39.00180645,37.99570968,38.61667742,36.19535484,270.0112903,30.00870968,0,1743712999,0,2.298584,0.749238436,-0.038461521,1020.7252,15,1743713018,15:43:37,1743713017,1743713018,62,0.207,0.001,-0.493,0.044,1000,14,0.48,0.22,-1.6698615,0.032033696,0.101760182,1,2.304091176,0.376126806,0.2147184,-1,0.079741168,-0.011459853,0.001449251,1,2,2,2-Feb,3.13486,2.76041,0.171849,0.170368,0.0726817,0.0716719,26559.8,26570.5,29795.5,29584.2,36556.7,36414.9,41973.7,42056.8,1.94433,1.90817,0.0811666,0,23.6695,999.9,32.7,28.6,14.2687,62.6526,28.3734,1,-0.119314,-0.0361166,20.4125,5.22583,12.0114,4.99185,3.29,9999,9999,9999,999.9,1.86707,1.86629,1.86563,1.86565,1.8674,1.86996,1.86859,1.87007,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.493,0.044,1.39716469,-0.002150082,2.08E-07,-1.53E-10,-0.034883285,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.5,2.06543,2.23877,1.39771,2.35107,1.49536,2.65015,32.5982,13.9744,18,480.885,448.739,24.2056,26.0107,30,25.9031,25.8343,41.3385,-30,-30,24.207,1000,0,101.897,101.106,NA
62,1743713090,11177.5,20250403 15:44:50,15:44:50,5,5664_mai_yellow,stan,1743713082,0.000187324,0.187323853,3.908168876,1198.413667,445.5596365,40.17142892,108.0483632,0.008645568,2.838395846,0.008630965,0.005395663,49.61833138,25.52610871,24.98067,3.176015056,39.21398152,1.267440451,3.232113654,1.908574605,-8.260981909,44.98332662,3.356577644,89.69725373,0,0,1,0,47940,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0084,252.9070512,0.8429999,0.165389807,2,0.5,0: Broadleaf,2,1743713082,1198.413667,1200.066667,14.05776,13.98388667,1199.011667,14.01376,500.0194,90.05946,0.100028497,25.27463333,24.98067,999.9,0,0,9996.393,0,110.954,-1.995345,1215.155,1217.086,0.07467613,1200.066667,13.98388667,1.266106667,1.259381,10.40242333,10.32264333,300.0084,0.900005433,0.099994303,0,2.39055,0,1024.123,2812.477,35.52476667,38.6831,37.32483333,37.83516667,35.73096667,270.01,30,0,1743713090,0,2.369256,0.295399991,-1.972307661,1024.1004,15,1743713116,15:45:16,1743713116,1743713106,63,0.344,0,-0.598,0.044,1200,14,0.45,0.08,-1.99623725,0.321840563,0.092338545,1,2.384226471,-0.188288769,0.193650869,-1,0.075646183,-0.023390361,0.002487686,1,2,2,2-Feb,3.13472,2.76016,0.192931,0.191276,0.0726257,0.0716457,25883.5,25901,29794.8,29583.9,36558.4,36416.4,41972.7,42056.9,1.94425,1.90882,0.0803694,0,23.6705,999.9,32.7,28.6,14.2677,62.6126,28.5016,1,-0.119157,-0.297486,20.4134,5.22732,12.0114,4.9926,3.28993,9999,9999,9999,999.9,1.86708,1.86629,1.86563,1.86568,1.86744,1.86996,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.598,0.044,1.603952327,-0.002150082,2.08E-07,-1.53E-10,-0.033930802,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,2.39136,2.24121,1.39648,2.35474,1.49536,2.65991,32.5982,13.9657,18,480.821,449.12,24.4323,26.0107,30,25.9009,25.8321,47.8399,-30,-30,24.4427,1200,0,101.895,101.106,NA
63,1743713193,11280,20250403 15:46:32,15:46:32,5,5664_mai_yellow,stan,1743713185,0.000168438,0.168437747,4.499721908,1498.107667,530.3056115,47.80300816,135.0429855,0.0077315,2.839641359,0.007719825,0.004825938,49.61639757,25.56376407,25.02429,3.184285147,39.09424868,1.266031952,3.238409726,1.918253196,-7.428104639,43.33335596,3.233282865,88.75493176,0,0,1,0,48054,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9926,252.8940838,0.843001073,0.165392072,2,0.5,0: Broadleaf,2,1743713185,1498.107667,1500.008333,14.04480333,13.97838,1498.898667,14.00180333,500.0413667,90.04236333,0.10001328,25.30734667,25.02429,999.9,0,0,10005.93367,0,110.8748667,-2.432605333,1518.909667,1521.273333,0.067658393,1500.008333,13.97838,1.264738667,1.258646,10.38623333,10.31391333,299.9926,0.899964967,0.100035027,0,2.267726667,0,1031.091667,2812.288667,36.1166,40.22473333,38.0496,39.80393333,36.4706,269.9826667,30.01,0,1743713193,0,2.273815385,0.251658119,0.359316251,1031.133462,15,1743713216,15:46:56,1743713216,1743713209,64,0.539,0,-0.791,0.043,1500,14,0.62,0.1,-2.476080244,0.330822439,0.170020426,1,2.292561765,-0.339100076,0.18730106,-1,0.068631107,-0.014943401,0.001709094,1,2,2,2-Feb,3.13452,2.76015,0.221269,0.219407,0.0725659,0.0715985,24975.3,25001.3,29794.6,29584.5,36561.1,36419.6,41972.4,42057.8,1.94433,1.90943,0.082545,0,23.6536,999.9,32.7,28.6,14.2717,62.0726,28.7059,1,-0.119306,-0.0965822,20.4132,5.22373,12.0113,4.99085,3.28925,9999,9999,9999,999.9,1.86707,1.86626,1.86558,1.86565,1.86739,1.86996,1.86859,1.87006,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.791,0.043,1.949202757,-0.002150082,2.08E-07,-1.53E-10,-0.034374385,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.3,1.4,2.85767,2.24243,1.39648,2.35718,1.49536,2.56104,32.5982,13.9482,18,480.867,449.47,24.3751,26.0107,30.0001,25.9009,25.83,57.1706,-30,-30,24.3745,1500,0,101.894,101.108,NA
