obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
63,1743712736,10411,20250403 15:38:55,15:38:55,5,TT24_112_mai_yellow,albert,1743712728,0.00011496,0.114960134,2.461071251,1196.874667,390.1854607,35.15002917,107.8209818,0.005066704,2.747206165,0.005061518,0.003163914,88.45731243,25.77303221,25.77303221,3.329205608,41.39845248,1.336113624,3.227448236,1.993091983,-5.069741906,-77.41210497,-5.991191673,-0.015726118,0,0,1,0,47705,496.2691667,407.6850245,0.821499807,0.178244627,6,0.5,0: Broadleaf,2,1743712728,1196.874667,1199.993,14.83162667,14.69572333,1196.628667,14.77662667,500.0102,89.98540333,0.100037353,25.25035667,24.99977333,999.9,0,0,9996.005,0,196.2796667,-3.269742333,1214.740333,1217.890333,0.136703967,1199.993,14.69572333,1.334701333,1.322400667,11.19542,11.05588667,299.9895,0.900008933,0.099991123,0,1.939873333,0,1454.134667,2534.577333,36.8685,41.2143,38.27693333,40.8435,37.1664,269.9936667,29.995,0,1743712737,0,1743712755,15:39:14,1743712755,1743712753,63,0.148,0.001,0.246,0.055,1200,15,0.24,0.18,-3.288568,0.428725779,0.081832266,1,1.975891176,-0.138632553,0.19221346,-1,0.1361661,0.011777966,0.001287957,1,2,2,2-Feb,3.13079,2.77771,0.175078,0.176508,0.0764518,0.07624,24968,24129.9,30796.6,29541.6,39261.9,35896.4,47105.6,43874.3,1.85565,1.92013,0.0698492,0,23.8595,999.9,33.1,29.1,14.8794,64.2084,17.5962,1,-0.0991336,-0.374393,20.2629,5.23975,11.968,4.9732,3.291,9999,9999,9999,999.9,4.97276,1.87653,1.87455,1.87741,1.8742,1.87785,1.87488,1.87604,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.246,0.055,-0.381739578,0.00067337,-5.61E-07,2.77E-10,-0.055487293,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.3,2.55005,2.51953,1.39893,2.35107,1.44897,2.46704,33.6029,14.0445,18,473.928,483.398,24.8207,25.7727,30,25.5211,25.5874,51.0479,-30,-30,24.8161,1200,0,101.804,100.939,NA
64,1743712832,10507,20250403 15:40:31,15:40:31,5,TT24_112_mai_yellow,albert,1743712824,0.000110437,0.110436874,3.003324709,1496.238742,473.1536189,42.62259755,134.7840937,0.004871063,2.748120802,0.004866272,0.00304185,88.45247663,25.77137342,25.77137342,3.328878283,41.44740266,1.337477126,3.226926273,1.991401156,-4.870266127,-77.59479983,-6.003200342,-0.015789668,0,0,1,0,47804,496.2404516,407.6615814,0.821500102,0.178245196,6,0.5,0: Broadleaf,2,1743712824,1496.238742,1500.040968,14.84733871,14.71678387,1495.297742,14.79033871,500.0068065,89.98197097,0.099972487,25.24763871,24.99939677,999.9,0,0,10001.81032,0,196.2753226,-4.298701613,1518.284516,1522.446774,0.130783806,1500.040968,14.71678387,1.336012903,1.324246129,11.21023548,11.07689032,299.965129,0.899999258,0.100000755,0,1.978312903,0,1490.951935,2534.362581,36.91709677,41.657,38.76777419,41.56025806,37.60870968,269.9680645,29.99870968,0,1743712833,0,1743712849,15:40:48,1743712849,1743712849,64,0.492,0.002,0.941,0.057,1500,15,0.74,0.14,-4.31585975,0.447456473,0.061441422,1,1.966691176,-0.115203971,0.156531289,-1,0.131136475,-0.006156394,0.000852088,1,2,2,2-Feb,3.1308,2.77767,0.200347,0.202042,0.0765005,0.0763186,24204,23381.8,30797.3,29541.4,39262.4,35894.6,47106.5,43873.7,1.85597,1.92067,0.0698119,0,23.8595,999.9,33.1,29.1,14.8813,63.9684,17.4279,1,-0.0992022,-0.31531,20.2634,5.2402,11.9682,4.9734,3.291,9999,9999,9999,999.9,4.97275,1.87655,1.87457,1.87744,1.87424,1.87785,1.87486,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.941,0.057,-0.232191899,0.00067337,-5.61E-07,2.77E-10,-0.054256337,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.3,3.04077,2.49756,1.39893,2.35107,1.44897,2.57446,33.6029,14.0445,18,474.069,483.721,24.7497,25.7686,30.0001,25.5166,25.583,60.8567,-30,-30,24.7514,1500,0,101.806,100.938,NA
66,1743714051,11726.1,20250403 16:00:50,16:00:50,5,1700_mai_yellow,albert,1743714043,0.00033526,0.335259933,1.706134026,397.8119677,208.0595993,18.738017,35.82726986,0.015282905,2.746861288,0.015235823,0.009526607,79.67039193,25.50730785,25.50730785,3.277128095,42.08581661,1.346233414,3.198781733,1.930894681,-14.78496306,-60.24176936,-4.653173427,-0.00951392,0,0,1,0,47925,446.9702903,367.1861829,0.8215002,0.178245386,6,0.5,0: Broadleaf,2,1743714043,397.8119677,400.0194194,14.94804839,14.55174194,397.9579677,14.90004839,499.9895161,89.96082903,0.099985545,25.1005129,24.9984871,999.9,0,0,9996.690323,0,146.9744516,-2.238140645,403.8205484,405.9262581,0.403889613,400.0194194,14.55174194,1.345421613,1.309087097,11.3160871,10.90360323,299.9958387,0.899993935,0.100005826,0,2.0646,0,1514.691935,2534.618387,36.95945161,41.61070968,38.78609677,41.40306452,37.59251613,269.9948387,30.00387097,0,1743714052,0,1743714071,16:01:11,1743714070,1743714071,66,0.03,-0.002,-0.146,0.048,400,15,0.77,0.22,-2.229953171,-0.11368662,0.025768625,1,2.097482353,-0.664281134,0.172529245,-1,0.404018585,-0.002477206,0.000635177,1,2,2,2-Feb,3.1309,2.77791,0.0824933,0.083242,0.0768994,0.0756869,27769.2,26857.2,30795.9,29535.9,39236.1,35904.7,47106,43865.8,1.85462,1.91847,0.0509433,0,24.1564,999.9,33,29.1,14.8373,63.803,17.4239,1,-0.0984553,-0.038543,20.2638,5.2393,11.9682,4.973,3.291,9999,9999,9999,999.9,4.97274,1.87653,1.87455,1.87743,1.87424,1.87785,1.87485,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.146,0.048,-0.373250046,0.00067337,-5.61E-07,2.77E-10,-0.057552513,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,18.3,18.2,1.06201,2.50854,1.39893,2.35107,1.44897,2.55859,33.693,13.9044,18,473.222,482.071,23.9996,25.7751,30,25.4972,25.5594,21.2821,-30,-30,24.0157,400,0,101.804,100.92,NA
67,1743714145,11820.1,20250403 16:02:24,16:02:24,5,1700_mai_yellow,albert,1743714137,0.00034135,0.341350041,1.187313072,298.4486,167.7529567,15.10808062,26.87872451,0.015551142,2.748113504,0.015502418,0.009693376,79.73771085,25.51631857,25.51631857,3.278882319,42.07518257,1.346731134,3.20077312,1.932151185,-15.0535368,-60.05642454,-4.637196997,-0.009447484,0,0,1,0,47756,447.3492333,367.4973676,0.821499938,0.178244881,6,0.5,0: Broadleaf,2,1743714137,298.4486,299.9956333,14.95346333,14.54996667,298.6896,14.90646333,499.9977,89.96152667,0.099959663,25.11096,25.00323,999.9,0,0,10004.04,0,147.346,-1.490705333,303.0382333,304.4249667,0.4102359,299.9956333,14.54996667,1.345844,1.308938,11.32083,10.90187667,300.0032333,0.9000012,0.099998687,0,2.040966667,0,1504.006667,2534.688,37.04986667,41.9874,39.22893333,41.94133333,37.99553333,270.0033333,29.999,0,1743714147,0,1743714164,16:02:44,1743714162,1743714164,67,-0.057,0,-0.241,0.047,300,15,0.33,0.16,-1.465113415,-0.425514146,0.054273452,1,2.072452941,-0.278145145,0.15026152,-1,0.41046178,-0.000299352,0.000872116,1,2,2,2-Feb,3.13083,2.77787,0.0658155,0.0663561,0.0769249,0.0756754,28272.5,27350.6,30794.4,29534.5,39231.7,35902.4,47103.5,43863.9,1.85445,1.91817,0.0526011,0,24.1349,999.9,33,29.1,14.8388,64.093,17.516,1,-0.0967683,0.12018,20.2638,5.23796,11.9683,4.9724,3.291,9999,9999,9999,999.9,4.97275,1.87662,1.87467,1.87744,1.87424,1.8779,1.87499,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.241,0.047,-0.343199331,0.00067337,-5.61E-07,2.77E-10,-0.059486644,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,0.847168,2.51587,1.39893,2.35107,1.44897,2.51343,33.693,13.8869,18,473.202,481.949,24.0099,25.7925,30.0001,25.508,25.568,17.0058,-30,-30,24.0095,300,0,101.798,100.915,NA
68,1743714240,11915.1,20250403 16:03:59,16:03:59,5,1700_mai_yellow,albert,1743714232,0.000346658,0.346657751,0.635230886,199.1468,128.9131596,11.60858396,17.93309819,0.015809793,2.747624481,0.015759429,0.009854155,79.77647102,25.50683382,25.50683382,3.277035834,42.10714728,1.347085624,3.199185199,1.92995021,-15.2876068,-59.87468465,-4.62357276,-0.009393185,0,0,1,0,47957,447.5668333,367.6761126,0.821499908,0.178244823,6,0.5,0: Broadleaf,2,1743714232,199.1468,199.9919,14.95936667,14.54961,199.4428,14.91336667,500.0118333,89.94964667,0.09999605,25.10263,25.00437667,999.9,0,0,10002.46,0,147.5791,-0.834716833,202.1831667,202.9445667,0.417307033,199.9919,14.54961,1.346269667,1.308733,11.32560333,10.89952667,299.9877333,0.9000093,0.099990757,0,2.049063333,0,1485.032,2534.563,36.67473333,39.2914,37.6498,38.18313333,36.43306667,269.9913333,29.997,0,1743714241,0,1743714257,16:04:17,1743714256,1743714257,68,-0.011,-0.002,-0.296,0.046,200,15,0.38,0.17,-0.805793976,-0.479951164,0.054115843,1,2.024752941,0.490973263,0.179166371,-1,0.417568927,-0.00165,0.000980115,1,2,2,2-Feb,3.13084,2.77773,0.0467828,0.0470968,0.0769381,0.0756611,28847.5,27914,30793.3,29533.6,39228.8,35900.3,47102.3,43862.3,1.85435,1.9175,0.0529177,0,24.1362,999.9,33,29.1,14.8399,64.013,17.6042,1,-0.0958968,0.127451,20.2619,5.24065,11.9688,4.97355,3.291,9999,9999,9999,999.9,4.97275,1.87667,1.87469,1.87748,1.87429,1.8779,1.875,1.87608,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.296,0.046,-0.399803969,0.00067337,-5.61E-07,2.77E-10,-0.059776083,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.3,0.623779,2.5415,1.39893,2.35107,1.44897,2.47559,33.7155,13.8606,18,473.221,481.601,23.9925,25.8052,30.0001,25.5187,25.5787,12.5268,-30,-30,23.9913,200,0,101.795,100.912,NA
69,1743714328,12003.6,20250403 16:05:28,16:05:28,5,1700_mai_yellow,albert,1743714320,0.000355646,0.355645808,0.053685986,99.87277419,91.23795429,8.21591092,8.993470124,0.016290695,2.748138129,0.016237236,0.010153061,79.80808416,25.47073824,25.47073824,3.270017075,42.22793044,1.348235928,3.192758712,1.921781147,-15.68398011,-59.53826572,-4.595120635,-0.009282305,0,0,1,0,47993,447.7441613,367.8217902,0.821499915,0.178244835,6,0.5,0: Broadleaf,2,1743714320,99.87277419,99.97981613,14.97220323,14.55183548,100.2277742,14.92420323,500.0207742,89.94925484,0.10001231,25.06888065,24.98585161,999.9,0,0,10005.55097,0,147.7222903,-0.100656113,101.3976774,101.456129,0.424262484,99.97981613,14.55183548,1.347088065,1.308925806,11.33476452,10.90173871,300.021871,0.900001742,0.099998284,0,2.105512903,0,1481.007097,2534.843548,35.08454839,38.01996774,36.55419355,36.65293548,35.38283871,270.02,30.00032258,0,1743714330,0,1743714347,16:05:46,1743714344,1743714347,69,-0.007,0.002,-0.355,0.048,100,15,0.24,0.21,-0.07340929,-0.476967697,0.056698742,1,2.082438235,0.248285717,0.156050331,-1,0.42391995,0.006672788,0.000970818,1,2,2,2-Feb,3.13082,2.77773,0.0248431,0.0249112,0.0769748,0.0756687,29510.6,28562.4,30792.2,29531.9,39224.4,35896.7,47100.9,43860.1,1.85417,1.91672,0.0505149,0,24.1532,999.9,33,29.1,14.8405,63.573,17.5801,1,-0.0951219,-0.0460893,20.2638,5.23541,11.9686,4.9735,3.291,9999,9999,9999,999.9,4.97274,1.87658,1.87468,1.87745,1.87424,1.8779,1.875,1.87609,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.355,0.048,-0.410822091,0.00067337,-5.61E-07,2.77E-10,-0.061618158,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,0.390625,2.56348,1.39893,2.35107,1.44897,2.47559,33.7381,13.8518,18,473.197,481.175,24.1714,25.8164,30.0001,25.5289,25.5883,7.85876,-30,-30,24.1729,100,0,101.792,100.907,NA
70,1743714417,12092.1,20250403 16:06:56,16:06:56,5,1700_mai_yellow,albert,1743714409,0.000359016,0.359016059,-0.16444765,50.16312903,64.19779244,5.78104295,4.517214571,0.016453991,2.747246808,0.016399438,0.010254535,79.76551224,25.4683514,25.4683514,3.26955342,42.24645102,1.348721985,3.192509553,1.920831435,-15.83260818,-59.3594181,-4.58271847,-0.009232507,0,0,1,0,47953,447.5055484,367.6257488,0.821499868,0.178244745,6,0.5,0: Broadleaf,2,1743714409,50.16312903,49.9874,14.97739677,14.55302258,50.64312903,14.93039677,499.9911935,89.95049677,0.099997652,25.06757097,24.98685161,999.9,0,0,10000.12516,0,147.5005484,0.270702903,51.02267419,50.72561935,0.431640645,49.9874,14.55302258,1.347877742,1.309051613,11.34362903,10.9032,300.005,0.900004323,0.099995616,0,2.051880645,0,1493.73129,2534.705161,35.24164516,39.73758065,37.45132258,38.58445161,36.19332258,270.006129,29.99774194,0,1743714418,0,1743714438,16:07:17,1743714438,1743714434,70,-0.095,-0.001,-0.48,0.047,50,15,0.23,0.14,0.294204829,-0.456638049,0.053747548,1,2.054832353,-0.268380442,0.168664043,-1,0.431175683,0.012096355,0.001469481,1,2,2,2-Feb,3.13074,2.7777,0.0128019,0.0126947,0.0770014,0.0756668,29875.6,28919.9,30792.7,29531.5,39222.8,35895.7,47101.4,43859.8,1.8539,1.91667,0.0499561,0,24.1654,999.9,33,29.1,14.8398,63.6831,17.5601,1,-0.0944106,-0.0506808,20.2637,5.24095,11.9688,4.9736,3.291,9999,9999,9999,999.9,4.97275,1.87656,1.87463,1.87744,1.87424,1.8779,1.87495,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.48,0.047,-0.417725755,0.00067337,-5.61E-07,2.77E-10,-0.059315842,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,0.273438,2.57568,1.39893,2.34985,1.44897,2.47681,33.7606,13.8431,18,473.114,481.228,24.1896,25.8273,30,25.5381,25.5981,5.50432,-30,-30,24.1955,50,0,101.793,100.906,NA
71,1743714517,12192.6,20250403 16:08:37,16:08:37,5,1700_mai_yellow,albert,1743714509,0.000369541,0.369541451,1.957345241,397.4828,201.5253195,18.14626014,35.79116664,0.016934999,2.74716376,0.016877215,0.010553434,79.22394362,25.48817602,25.48817602,3.273406196,42.29716848,1.352444785,3.197483032,1.920961411,-16.29677798,-58.42440043,-4.51171113,-0.008945923,0,0,1,0,47807,444.4666333,365.1293334,0.821499987,0.178244974,6,0.5,0: Broadleaf,2,1743714509,397.4828,400.0077667,15.01972667,14.58295667,397.6508,14.97072667,500.0220333,89.94452333,0.100043723,25.09369667,24.99944,999.9,0,0,10000.29667,0,144.5149667,-2.672802667,403.3958,405.9274333,0.441652167,400.0077667,14.58295667,1.351381333,1.311657,11.38280667,10.9331,299.9516667,0.8999985,0.10000135,0,2.062563333,0,1449.264333,2534.248667,36.34763333,40.72883333,37.97883333,40.02266667,36.8039,269.9576667,29.995,0,1743714519,0,1743714538,16:08:58,1743714537,1743714538,71,0.147,0.002,-0.168,0.049,400,15,0.23,0.16,-2.70105075,0.49455636,0.057860024,1,2.055567647,0.020169593,0.180179604,-1,0.44230525,-0.01017627,0.001174741,1,2,2,2-Feb,3.13085,2.77776,0.0824165,0.0832095,0.0771419,0.0757781,27767.7,26854.3,30792,29531.9,39221.4,35896.8,47100.8,43860.5,1.85397,1.91747,0.0533387,0,24.13,999.9,33,29.1,14.8408,63.963,17.528,1,-0.0938034,-0.0490033,20.2638,5.23526,11.9685,4.9733,3.291,9999,9999,9999,999.9,4.97275,1.87666,1.87464,1.87744,1.87424,1.87788,1.87497,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.168,0.049,-0.512283268,0.00067337,-5.61E-07,2.77E-10,-0.060325261,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.4,1.06201,2.54883,1.39893,2.35107,1.44897,2.5,33.7606,13.8168,18,473.226,481.835,24.2114,25.836,30,25.5489,25.6076,21.2886,-30,-30,24.2224,400,0,101.792,100.907,NA
72,1743714599,12274.6,20250403 16:09:59,16:09:59,5,1700_mai_yellow,albert,1743714591,0.000376828,0.376827755,1.889595026,397.56,210.9994236,19.0007025,35.80066313,0.017240401,2.747612244,0.017180528,0.010743192,79.72755271,25.51067857,25.51067857,3.277784217,42.27454279,1.353447759,3.201566877,1.924336458,-16.618104,-58.59342058,-4.525024265,-0.008996135,0,0,1,0,47849,447.2924839,367.4507257,0.821499889,0.178244785,6,0.5,0: Broadleaf,2,1743714591,397.56,400.0073226,15.02979677,14.58439355,397.696,14.98179677,499.9929355,89.9510129,0.099955829,25.11512258,25.01355806,999.9,0,0,10002.23548,0,147.2857419,-2.479939032,403.5964516,405.9275161,0.45296329,400.0073226,14.58439355,1.352623871,1.311879677,11.39669032,10.93565806,300.0067419,0.899999806,0.099999916,0,2.046912903,0,1458.870968,2534.716774,36.80422581,41.23167742,38.38083871,40.79009677,37.23167742,270.0048387,29.99806452,0,1743714601,0,1743714619,16:10:19,1743714619,1743714617,72,0.032,-0.001,-0.136,0.048,400,15,0.35,0.1,-2.480797805,-0.060998676,0.02636303,1,2.041185294,0.052411007,0.182857077,-1,0.453097439,0.001301143,0.000926747,1,2,2,2-Feb,3.13079,2.77782,0.0824301,0.0832216,0.0771823,0.0757856,27766.2,26853,30790.8,29530.9,39218,35895.2,47098.8,43858.9,1.85382,1.91723,0.0533536,0,24.1367,999.9,33,29.1,14.8384,63.8931,17.5841,1,-0.092904,0.0829684,20.2638,5.2402,11.968,4.9722,3.291,9999,9999,9999,999.9,4.97275,1.87661,1.87464,1.87744,1.87424,1.8779,1.87495,1.87608,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.136,0.048,-0.36513241,0.00067337,-5.61E-07,2.77E-10,-0.058820006,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1,1,1.06079,2.54761,1.39893,2.35107,1.44897,2.44263,33.7832,13.8081,18,473.19,481.738,24.1546,25.8425,30.0002,25.5554,25.6153,21.2792,-30,-30,24.1514,400,0,101.787,100.904,NA
73,1743714693,12368.6,20250403 16:11:33,16:11:33,5,1700_mai_yellow,albert,1743714685,0.000382085,0.382085362,3.019192413,596.1250323,303.4582755,27.32706194,53.68232471,0.017498221,2.747264138,0.017436539,0.010903361,79.78754012,25.50688399,25.50688399,3.277045597,42.31395426,1.354486473,3.201039696,1.922559124,-16.84996445,-58.43343306,-4.513091767,-0.008949156,0,0,1,0,47883,447.6279032,367.7263767,0.821500121,0.178245233,6,0.5,0: Broadleaf,2,1743714685,596.1250323,600.0214194,15.04113871,14.58952903,596.0970323,14.99313871,499.9959677,89.95216129,0.099961671,25.11235806,25.00074839,999.9,0,0,10000.0429,0,147.6473226,-3.996936129,605.1306452,608.9050968,0.458817032,600.0214194,14.58952903,1.353630645,1.312359677,11.40792581,10.94114839,299.9805806,0.900000258,0.099999477,0,2.079683871,0,1503.897419,2534.495161,36.90303226,41.675,38.87267742,41.46954839,37.65893548,269.9816129,30.00064516,0,1743714695,0,1743714712,16:11:52,1743714712,1743714711,73,0.099,-0.001,0.028,0.048,600,15,0.63,0.16,-4.01194,0.304228143,0.049900859,1,2.088773529,0.189229949,0.127728608,-1,0.458584725,0.006247869,0.001061407,1,2,2,2-Feb,3.13082,2.77779,0.110782,0.111934,0.0772175,0.0757941,26908.4,26011.9,30791,29530.8,39219.2,35896.8,47099.6,43858.7,1.854,1.918,0.0530407,0,24.132,999.9,32.9,29.1,14.7959,63.9131,17.3518,1,-0.0923908,-0.119856,20.2636,5.2396,11.968,4.9731,3.291,9999,9999,9999,999.9,4.97275,1.87666,1.87469,1.87745,1.87426,1.8779,1.875,1.87608,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.028,0.048,-0.333189685,0.00067337,-5.61E-07,2.77E-10,-0.059336487,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.3,1.46484,2.51953,1.39893,2.35107,1.44897,2.55737,33.7832,13.7993,18,473.341,482.321,24.0276,25.8512,30,25.564,25.6239,29.3323,-30,-30,24.0818,600,0,101.789,100.903,NA
74,1743714784,12459.5,20250403 16:13:04,16:13:04,5,1700_mai_yellow,albert,1743714776,0.000383897,0.383897164,3.749967687,795.1688387,431.0062797,38.80741933,71.59628992,0.01756336,2.746922662,0.017501211,0.010943822,79.78625672,25.52226122,25.52226122,3.280039692,42.31613255,1.355835262,3.204062328,1.92420443,-16.92986495,-58.35687388,-4.508446767,-0.00892888,0,0,1,0,47871,447.6212581,367.7208664,0.821500006,0.178245012,6,0.5,0: Broadleaf,2,1743714776,795.1688387,800.0349677,15.05829355,14.60456774,795.2978387,15.00929355,500.0151935,89.93911613,0.099988065,25.12820323,25.0091,999.9,0,0,9999.467742,0,147.619,-4.650992903,807.5489677,811.8922258,0.459604548,800.0349677,14.60456774,1.35485871,1.313521935,11.42160968,10.95447419,300.0022581,0.900000387,0.099999368,0,2.120887097,0,1540.783226,2534.678065,37.423,41.88293548,39.41690323,41.74580645,37.98148387,270.0016129,30.00032258,0,1743714786,0,1743714805,16:13:25,1743714805,1743714804,74,-0.216,0.001,-0.129,0.049,800,15,0.3,0.2,-4.69318075,0.492768068,0.105966946,1,2.119967647,0.002614209,0.156306254,-1,0.4594614,0.003895475,0.000670025,1,2,2,2-Feb,3.13076,2.77782,0.13477,0.136134,0.0772789,0.0758488,26181.7,25302.6,30790,29530.3,39217.1,35895.7,47098.1,43858,1.85405,1.91788,0.0539348,0,24.13,999.9,32.9,29.1,14.7993,63.9031,17.496,1,-0.0913567,0.150621,20.2619,5.2399,11.9685,4.97185,3.291,9999,9999,9999,999.9,4.97275,1.87654,1.87457,1.87744,1.87424,1.87786,1.87491,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.129,0.049,-0.23380119,0.00067337,-5.61E-07,2.77E-10,-0.059923389,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,1.84448,2.53174,1.39893,2.35107,1.44897,2.55981,33.7832,13.773,18,473.412,482.295,24.0105,25.8578,30,25.5705,25.6304,36.9168,-30,-30,24.0093,800,0,101.785,100.901,NA
75,1743714878,12553.5,20250403 16:14:38,16:14:38,5,1700_mai_yellow,albert,1743714870,0.000380557,0.3805574,4.33422709,994.3497097,569.3387679,51.2577823,89.52167643,0.017489586,2.746471115,0.017427947,0.010897987,79.78752435,25.48394142,25.48394142,3.272582898,42.45882229,1.357224154,3.19656571,1.915358743,-16.78258134,-58.49575974,-4.5181553,-0.008972035,0,0,1,0,47851,447.6293548,367.7274269,0.821499803,0.17824462,6,0.5,0: Broadleaf,2,1743714870,994.3497097,1000.004903,15.07518065,14.62539355,994.3907097,15.02518065,499.997129,89.93037742,0.099996758,25.08888065,24.98069355,999.9,0,0,9997.760968,0,147.6439032,-5.676942581,1009.554194,1014.846129,0.455851548,1000.004903,14.62539355,1.356261935,1.315267419,11.43725484,10.97445161,299.9854516,0.900011742,0.099988323,0,2.133209677,0,1558.525161,2534.545161,36.08241935,38.92509677,37.63277419,37.79816129,36.21751613,269.99,29.99451613,0,1743714880,0,1743714900,16:14:59,1743714900,1743714897,75,0.02,0.001,-0.041,0.05,1000,15,0.73,0.14,-5.6998425,0.445840976,0.055695404,1,2.105982353,0.066643236,0.148280078,-1,0.456661025,-0.009539741,0.001674138,1,2,2,2-Feb,3.13083,2.77786,0.155798,0.157353,0.0773305,0.0759199,25545.9,24680.6,30790.6,29529.7,39217.1,35894.2,47098.8,43857.7,1.85425,1.9182,0.0514537,0,24.13,999.9,33,29.1,14.8436,63.8631,17.4119,1,-0.0913923,0.0232435,20.262,5.24035,11.9683,4.9733,3.291,9999,9999,9999,999.9,4.97274,1.87665,1.87466,1.87748,1.87424,1.8779,1.87495,1.87609,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.041,0.05,-0.449875971,0.00067337,-5.61E-07,2.77E-10,-0.058954156,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,2.20337,2.51709,1.39893,2.35107,1.44897,2.49023,33.7832,13.7643,18,473.576,482.576,24.0461,25.8665,30,25.5791,25.6382,44.1263,-30,-30,24.0525,1000,0,101.787,100.9,NA
